ros_time_sec,run_id,seed,depth_rx,cloud_seq,target_id,state,context,candidate_range,candidate_score,candidate_strong,association_distance,bearing_error_deg,range_residual,prior_x,prior_y,measurement_x,measurement_y,post_x,post_y,kalman_gain_x,kalman_gain_y,innovation_xy,measurement_std
1784390490.990257,depth321_fix_01,101,949,949,1,APPROACH,active_target,3.674530,356.693199,1,0.094244,1.359045,0.034837,12.549242,-4.428221,12.540101,-4.334421,12.548469,-4.420287,0.084582,0.084582,0.094244,0.324094
1784390491.079339,depth321_fix_01,101,950,950,1,APPROACH,active_target,3.664890,356.006077,1,0.092507,1.350729,0.032061,12.548397,-4.421649,12.541567,-4.329395,12.547843,-4.414175,0.081024,0.081024,0.092507,0.323979
1784390493.477571,depth321_fix_01,101,960,960,1,APPROACH,active_target,3.884449,362.663800,1,0.371825,2.112181,0.345797,12.567291,-4.412054,12.853783,-4.649069,12.594130,-4.434258,0.093681,0.093681,0.371825,0.326613
1784390494.043103,depth321_fix_01,101,961,961,1,APPROACH,active_target,3.438477,348.498458,1,0.102357,1.259464,0.068199,12.582685,-4.424301,12.538950,-4.331757,12.578607,-4.415671,0.093253,0.093253,0.102357,0.321262
1784390494.142883,depth321_fix_01,101,962,962,1,APPROACH,active_target,3.428977,348.758026,1,0.090409,1.112560,0.060518,12.578607,-4.415671,12.539579,-4.334119,12.574963,-4.408056,0.093377,0.093377,0.090409,0.321148
1784390494.376738,depth321_fix_01,101,963,963,1,APPROACH,active_target,3.418327,350.456393,1,0.071413,0.994635,0.039220,12.567556,-4.408832,12.546826,-4.340494,12.565789,-4.403007,0.085247,0.085247,0.071413,0.321020
1784390494.482534,depth321_fix_01,101,964,964,1,APPROACH,active_target,3.407745,351.761534,1,0.067116,0.914913,0.038856,12.565789,-4.403007,12.543960,-4.339540,12.563884,-4.397469,0.087247,0.087247,0.067116,0.320893
1784390494.721414,depth321_fix_01,101,965,965,1,APPROACH,active_target,3.388794,353.324433,1,0.068818,0.976132,0.036965,12.560391,-4.401325,12.541316,-4.335204,12.558801,-4.395812,0.083372,0.083372,0.068818,0.320666
1784390494.804533,depth321_fix_01,101,966,966,1,APPROACH,active_target,3.368909,357.127415,1,0.073023,0.956904,0.046081,12.558801,-4.395812,12.530539,-4.328480,12.556430,-4.390163,0.083906,0.083906,0.073023,0.320427
1784390495.007968,depth321_fix_01,101,967,967,1,APPROACH,active_target,3.357952,355.191393,1,0.074813,1.088793,0.038453,12.555759,-4.393261,12.536916,-4.320860,12.554298,-4.387648,0.077529,0.077529,0.074813,0.320295
1784390495.068905,depth321_fix_01,101,968,968,1,APPROACH,active_target,3.346756,330.372466,1,0.075180,1.069190,0.041274,12.554298,-4.387648,12.532316,-4.315754,12.552604,-4.382105,0.077097,0.077097,0.075180,0.320161
1784390500.493891,depth321_fix_01,101,998,998,1,CLOSE_COLLECT,close_collect,3.366502,296.866339,0,0.156286,0.292411,0.155383,12.547207,-4.497507,12.688742,-4.563786,12.572519,-4.509361,0.178840,0.178840,0.156286,0.400398
1784390500.614573,depth321_fix_01,101,999,999,1,CLOSE_COLLECT,close_collect,3.244351,344.287538,1,0.036802,0.643308,0.005450,12.572519,-4.509361,12.565723,-4.545530,12.570976,-4.517573,0.227045,0.227045,0.036802,0.318932
1784390500.752395,depth321_fix_01,101,1000,1000,1,CLOSE_COLLECT,close_collect,3.197128,332.513599,0,0.097926,1.566468,0.042975,12.570976,-4.517573,12.500780,-4.585851,12.561598,-4.526695,0.133601,0.133601,0.097926,0.398366
1784390500.913281,depth321_fix_01,101,1001,1001,1,CLOSE_COLLECT,close_collect,3.175176,334.554969,1,0.127044,2.011343,0.059047,12.561598,-4.526695,12.467355,-4.611893,12.544260,-4.542369,0.183969,0.183969,0.127044,0.318102
1784390501.110918,depth321_fix_01,101,1002,1002,1,CLOSE_COLLECT,close_collect,3.204926,333.792786,0,0.079901,1.387243,0.018139,12.544260,-4.542369,12.500313,-4.609098,12.539215,-4.550030,0.114807,0.114807,0.079901,0.398459
1784390501.556060,depth321_fix_01,101,1003,1003,1,CLOSE_COLLECT,close_collect,3.230236,335.520444,0,0.052506,0.917771,0.009349,12.539215,-4.550030,12.530174,-4.601751,12.538086,-4.556486,0.124823,0.124823,0.052506,0.398763
1784390501.711762,depth321_fix_01,101,1004,1004,1,CLOSE_COLLECT,close_collect,3.297834,349.702948,1,0.079275,0.406559,0.075825,12.538086,-4.556486,12.617275,-4.560162,12.551808,-4.557123,0.173277,0.173277,0.079275,0.319574
1784390502.127342,depth321_fix_01,101,1007,1007,1,CLOSE_COLLECT,close_collect,3.449667,299.662111,0,0.218501,0.711170,0.214531,12.551808,-4.557123,12.767935,-4.589247,12.577620,-4.560959,0.119429,0.119429,0.218501,0.401396
1784390502.247154,depth321_fix_01,101,1008,1008,1,CLOSE_COLLECT,close_collect,3.426108,295.426967,0,0.168583,0.560761,0.165378,12.577620,-4.560959,12.744482,-4.584982,12.596429,-4.563667,0.112724,0.112724,0.168583,0.401113
1784390505.388544,depth321_fix_01,101,1025,1025,1,CLOSE_COLLECT,close_collect,3.014475,325.348798,0,0.181355,1.529161,0.161464,12.591054,-4.320571,12.412952,-4.354770,12.578875,-4.322909,0.068380,0.068380,0.181355,0.396174
1784390505.633126,depth321_fix_01,101,1026,1026,1,CLOSE_COLLECT,close_collect,3.015222,326.810517,0,0.163029,1.174375,0.150229,12.569494,-4.358128,12.407375,-4.375322,12.559049,-4.359236,0.064430,0.064430,0.163029,0.396183
1784390505.954990,depth321_fix_01,101,1027,1027,1,CLOSE_COLLECT,close_collect,3.018977,337.083323,1,0.143827,0.539684,0.140854,12.556454,-4.382421,12.429597,-4.314647,12.543790,-4.375655,0.099827,0.099827,0.143827,0.316228
1784390506.137732,depth321_fix_01,101,1028,1028,1,CLOSE_COLLECT,close_collect,3.022996,336.890140,1,0.200740,2.951303,0.122761,12.543790,-4.375655,12.466959,-4.190201,12.535676,-4.356069,0.105608,0.105608,0.200740,0.316276
1784390507.655460,depth321_fix_01,101,1029,1029,1,CLOSE_COLLECT,close_collect,3.030399,323.789369,0,0.338675,5.969933,0.107507,12.540860,-4.357911,12.510735,-4.020578,12.538803,-4.334884,0.068262,0.068262,0.338675,0.396365
1784390508.023622,depth321_fix_01,101,1030,1030,1,CLOSE_COLLECT,close_collect,3.034460,349.191200,1,0.312193,5.353768,0.118300,12.575710,-4.288675,12.521815,-3.981169,12.570949,-4.261511,0.088339,0.088339,0.312193,0.316414
1784390508.162838,depth321_fix_01,101,1031,1031,1,CLOSE_COLLECT,close_collect,3.040926,349.525379,1,0.283231,4.911762,0.100314,12.570949,-4.261511,12.528315,-3.981507,12.566996,-4.235549,0.092719,0.092719,0.283231,0.316491
1784390508.312325,depth321_fix_01,101,1032,1032,1,CLOSE_COLLECT,close_collect,3.043817,347.205778,1,0.224949,3.821348,0.090448,12.571708,-4.230173,12.526315,-4.009852,12.567520,-4.209848,0.092253,0.092253,0.224949,0.316526
1784390508.523573,depth321_fix_01,101,1033,1033,1,CLOSE_COLLECT,close_collect,3.045994,342.529602,1,0.144764,2.041739,0.093877,12.586085,-4.194628,12.517745,-4.067011,12.580549,-4.184290,0.081009,0.081009,0.144764,0.316552
1784390508.849761,depth321_fix_01,101,1034,1034,1,CLOSE_COLLECT,close_collect,3.049461,359.255373,1,0.090916,0.233353,0.090039,12.588337,-4.183373,12.497796,-4.175118,12.580168,-4.182628,0.090222,0.090222,0.090916,0.316594
1784390511.904757,depth321_fix_01,101,1058,1058,1,CLOSE_COLLECT,close_collect,3.027581,345.270692,1,0.124660,0.141726,0.124426,12.611344,-4.136872,12.488077,-4.118291,12.582084,-4.132462,0.237369,0.237369,0.124660,0.316331
1784390512.111707,depth321_fix_01,101,1059,1059,1,CLOSE_COLLECT,close_collect,3.189992,353.036920,0,0.271937,4.783608,0.067522,12.582084,-4.132462,12.692783,-3.884075,12.597581,-4.097689,0.139995,0.139995,0.271937,0.398280
1784390512.418902,depth321_fix_01,101,1060,1060,1,CLOSE_COLLECT,close_collect,3.188306,353.747020,0,0.268606,4.758884,0.057717,12.597581,-4.097689,12.695524,-3.847576,12.611045,-4.063307,0.137467,0.137467,0.268606,0.398260
1784390512.592332,depth321_fix_01,101,1061,1061,1,CLOSE_COLLECT,close_collect,2.948452,324.773923,0,0.189157,0.227446,0.188771,12.611045,-4.063307,12.427709,-4.016743,12.587053,-4.057213,0.130867,0.130867,0.189157,0.395381
1784390512.767110,depth321_fix_01,101,1062,1062,1,CLOSE_COLLECT,close_collect,2.963098,342.629030,1,0.150532,0.344869,0.149418,12.587053,-4.057213,12.436864,-4.047052,12.559667,-4.055360,0.182339,0.182339,0.150532,0.315557
1784390513.156900,depth321_fix_01,101,1063,1063,1,CLOSE_COLLECT,close_collect,2.975817,350.530536,1,0.117521,0.809523,0.109447,12.559667,-4.055360,12.444013,-4.076226,12.538713,-4.059141,0.181179,0.181179,0.117521,0.315710
1784390513.564853,depth321_fix_01,101,1064,1064,1,CLOSE_COLLECT,close_collect,2.992288,363.949375,1,0.093107,1.090894,0.073102,12.538713,-4.059141,12.455642,-4.101189,12.523631,-4.066775,0.181557,0.181557,0.093107,0.315907
1784390513.728040,depth321_fix_01,101,1065,1065,1,CLOSE_COLLECT,close_collect,3.030790,360.870144,1,0.077559,1.405246,0.021247,12.523631,-4.066775,12.487611,-4.135462,12.517695,-4.078095,0.164809,0.164809,0.077559,0.316369
1784390513.931875,depth321_fix_01,101,1066,1066,1,CLOSE_COLLECT,close_collect,3.052377,350.897964,1,0.065591,1.229763,0.003968,12.517695,-4.078095,12.508058,-4.142974,12.516191,-4.088218,0.156026,0.156026,0.065591,0.316629
1784390514.042528,depth321_fix_01,101,1067,1067,1,APPROACH,active_target,3.036999,339.989439,1,0.044960,0.753330,0.020928,12.515292,-4.093626,12.533531,-4.124784,12.517745,-4.097817,0.134507,0.134507,0.036103,0.316444
1784390514.227772,depth321_fix_01,101,1068,1068,1,APPROACH,active_target,3.020020,347.274521,1,0.038189,0.711730,0.007383,12.517745,-4.097817,12.517075,-4.136000,12.517656,-4.102890,0.132851,0.132851,0.038189,0.316240
1784390514.505146,depth321_fix_01,101,1069,1069,1,APPROACH,active_target,3.010286,350.024745,1,0.093488,1.778226,0.002315,12.517656,-4.102890,12.494690,-4.193513,12.514477,-4.115437,0.138452,0.138452,0.093488,0.316123
1784390514.574736,depth321_fix_01,101,1070,1070,1,APPROACH,active_target,3.002486,352.211204,1,0.112222,2.130902,0.009332,12.514477,-4.115437,12.479795,-4.222165,12.510071,-4.128993,0.127021,0.127021,0.112222,0.316030
1784390514.763212,depth321_fix_01,101,1071,1071,1,APPROACH,active_target,2.996941,353.012018,1,0.234445,4.467000,0.012834,12.510071,-4.128993,12.438368,-4.352204,12.500939,-4.157422,0.127360,0.127360,0.234445,0.315963
1784390514.983754,depth321_fix_01,101,1072,1072,1,APPROACH,active_target,2.988142,354.283842,1,0.463516,8.860583,0.019135,12.500939,-4.157422,12.344225,-4.593641,12.480551,-4.214174,0.130101,0.130101,0.463516,0.315858
1784390515.268534,depth321_fix_01,101,1074,1074,1,APPROACH,active_target,2.973080,332.329775,1,0.447241,8.564812,0.029892,12.480551,-4.214174,12.311989,-4.628435,12.457448,-4.270952,0.137059,0.137059,0.447241,0.315677
1784390515.350532,depth321_fix_01,101,1075,1075,1,APPROACH,active_target,2.964477,336.606901,1,0.344328,6.594764,0.031851,12.457448,-4.270952,12.318761,-4.586115,12.439845,-4.310954,0.126926,0.126926,0.344328,0.315574
1784390518.921082,depth321_fix_01,101,1090,1090,1,APPROACH,active_target,2.877986,328.285487,1,0.201835,3.432964,0.099897,12.609025,-4.198840,12.467519,-4.342762,12.595140,-4.212962,0.098123,0.098123,0.201835,0.314536
1784390519.021055,depth321_fix_01,101,1091,1091,1,APPROACH,active_target,2.858048,321.156819,1,0.127843,1.406162,0.106026,12.595140,-4.212962,12.474801,-4.256118,12.583371,-4.217183,0.097798,0.097798,0.127843,0.314297
1784390519.129169,depth321_fix_01,101,1092,1092,1,APPROACH,active_target,2.846921,326.619805,1,0.122167,1.173681,0.106753,12.586087,-4.216128,12.467982,-4.247365,12.575114,-4.219030,0.092908,0.092908,0.122167,0.314163
1784390519.244754,depth321_fix_01,101,1093,1093,1,APPROACH,active_target,2.836171,341.252677,1,0.124942,1.284933,0.106831,12.578550,-4.217568,12.458901,-4.253550,12.567776,-4.220808,0.090046,0.090046,0.124942,0.314034
1784390519.529291,depth321_fix_01,101,1094,1094,1,APPROACH,active_target,2.832225,335.692216,1,0.111187,1.016446,0.098742,12.574476,-4.214816,12.466075,-4.239551,12.564082,-4.217188,0.095878,0.095878,0.111187,0.313987
1784390519.764388,depth321_fix_01,101,1095,1095,1,APPROACH,active_target,2.827091,334.085474,1,0.108621,1.025383,0.095667,12.574793,-4.206739,12.469311,-4.232662,12.565050,-4.209134,0.092373,0.092373,0.108621,0.313925
1784390519.855937,depth321_fix_01,101,1096,1096,1,APPROACH,active_target,2.813946,332.396169,1,0.116222,1.281991,0.096990,12.565050,-4.209134,12.454979,-4.246446,12.554883,-4.212580,0.092368,0.092368,0.116222,0.313767
1784390519.979417,depth321_fix_01,101,1097,1097,1,APPROACH,active_target,2.810394,336.936695,1,0.111278,1.250559,0.092178,12.559564,-4.208796,12.454567,-4.245652,12.550073,-4.212127,0.090392,0.090392,0.111278,0.313725
1784390520.058045,depth321_fix_01,101,1098,1098,1,APPROACH,active_target,2.806311,341.805921,1,0.108555,1.246972,0.089082,12.555202,-4.208453,12.453268,-4.245783,12.546550,-4.211622,0.084881,0.084881,0.108555,0.313676
1784390520.436517,depth321_fix_01,101,1099,1099,1,APPROACH,active_target,2.801763,345.951456,1,0.126753,1.676847,0.095467,12.570809,-4.195624,12.457412,-4.252257,12.560986,-4.200530,0.086624,0.086624,0.126753,0.313621
1784390520.514245,depth321_fix_01,101,1100,1100,1,APPROACH,active_target,2.791148,349.485270,1,0.122335,1.529519,0.096038,12.560986,-4.200530,12.448891,-4.249525,12.551302,-4.204763,0.086399,0.086399,0.122335,0.313494
1784390521.109591,depth321_fix_01,101,1101,1101,1,APPROACH,active_target,2.785304,347.595215,1,0.134863,1.843896,0.099334,12.576420,-4.187668,12.457342,-4.250979,12.565420,-4.193517,0.092382,0.092382,0.134863,0.313424
1784390521.332477,depth321_fix_01,101,1102,1102,1,APPROACH,active_target,2.779767,345.981049,1,0.129623,1.838632,0.092631,12.574778,-4.188063,12.462339,-4.252557,12.564927,-4.193713,0.087609,0.087609,0.129623,0.313357
1784390521.426316,depth321_fix_01,101,1103,1103,1,APPROACH,active_target,2.768184,349.157363,1,0.112617,1.367645,0.090411,12.564927,-4.193713,12.460616,-4.236158,12.555682,-4.197475,0.088631,0.088631,0.112617,0.313218
1784390521.500565,depth321_fix_01,101,1104,1104,1,APPROACH,active_target,2.762965,351.621336,1,0.107480,1.311890,0.086169,12.559565,-4.195381,12.460072,-4.236038,12.551255,-4.198777,0.083526,0.083526,0.107480,0.313156
1784390521.977348,depth321_fix_01,101,1105,1105,1,APPROACH,active_target,2.757860,352.101068,1,0.105960,1.603283,0.071539,12.572736,-4.187297,12.484091,-4.245345,12.565027,-4.192345,0.086956,0.086956,0.105960,0.313094
1784390522.072067,depth321_fix_01,101,1106,1106,1,APPROACH,active_target,2.752207,352.461668,1,0.096132,1.469572,0.064358,12.565027,-4.192345,12.484950,-4.245533,12.557969,-4.197033,0.088141,0.088141,0.096132,0.313026
1784390522.216624,depth321_fix_01,101,1107,1107,1,APPROACH,active_target,2.745773,352.680268,1,0.096490,1.476900,0.064678,12.568413,-4.192367,12.487986,-4.245676,12.561955,-4.196648,0.080297,0.080297,0.096490,0.312949
1784390522.286901,depth321_fix_01,101,1108,1108,1,APPROACH,active_target,2.740165,352.616154,1,0.088821,1.349146,0.060288,12.561955,-4.196648,12.487310,-4.244788,12.555948,-4.200521,0.080469,0.080469,0.088821,0.312882
1784390522.707555,depth321_fix_01,101,1109,1109,1,APPROACH,active_target,2.733409,346.097365,1,0.087936,1.463972,0.052549,12.573918,-4.190026,12.505506,-4.245275,12.568079,-4.194742,0.085357,0.085357,0.087936,0.312801
1784390522.779803,depth321_fix_01,101,1110,1110,1,APPROACH,active_target,2.726018,342.634984,1,0.081774,1.334052,0.050827,12.568079,-4.194742,12.502879,-4.244098,12.562542,-4.198933,0.084913,0.084913,0.081774,0.312712
1784390523.063260,depth321_fix_01,101,1111,1111,1,APPROACH,active_target,2.719708,344.144447,1,0.084364,1.435069,0.048926,12.574500,-4.191423,12.510026,-4.245831,12.568994,-4.196070,0.085407,0.085407,0.084364,0.312636
1784390523.133436,depth321_fix_01,101,1112,1112,1,APPROACH,active_target,2.713243,346.734781,1,0.079023,1.318479,0.047727,12.568994,-4.196070,12.507057,-4.245145,12.563743,-4.200231,0.084780,0.084780,0.079023,0.312559
1784390523.298713,depth321_fix_01,101,1113,1113,1,APPROACH,active_target,2.706889,347.777768,1,0.082515,1.378845,0.049872,12.572074,-4.194309,12.507397,-4.245549,12.566864,-4.198436,0.080546,0.080546,0.082515,0.312483
1784390523.378421,depth321_fix_01,101,1114,1114,1,APPROACH,active_target,2.699540,346.406863,1,0.078253,1.270609,0.049737,12.566864,-4.198436,12.503599,-4.244492,12.561707,-4.202191,0.081526,0.081526,0.078253,0.312394
1784390523.562466,depth321_fix_01,101,1115,1115,1,APPROACH,active_target,2.693007,343.367885,1,0.095597,1.674334,0.053141,12.574212,-4.194806,12.502776,-4.258333,12.568783,-4.199634,0.076001,0.076001,0.095597,0.312316
1784390523.671201,depth321_fix_01,101,1116,1116,1,APPROACH,active_target,2.660571,354.095516,1,0.107514,1.569107,0.078069,12.568783,-4.199634,12.474545,-4.251387,12.561211,-4.203792,0.080347,0.080347,0.107514,0.311927
1784390524.113306,depth321_fix_01,101,1117,1117,1,APPROACH,active_target,2.653752,351.487042,1,0.107125,1.720371,0.070418,12.580814,-4.191940,12.492322,-4.252315,12.573097,-4.197205,0.087202,0.087202,0.107125,0.311845
1784390524.873039,depth321_fix_01,101,1118,1118,1,APPROACH,active_target,2.624022,332.838251,1,0.121841,1.889427,0.084365,12.598032,-4.181172,12.494304,-4.245092,12.588015,-4.187344,0.096564,0.096564,0.121841,0.311488
1784390525.560144,depth321_fix_01,101,1122,1122,1,APPROACH,active_target,2.559742,331.136999,1,0.145709,1.910433,0.116683,12.603392,-4.172639,12.468519,-4.227778,12.589323,-4.178390,0.104313,0.104313,0.145709,0.310717
1784390525.910905,depth321_fix_01,101,1123,1123,1,APPROACH,active_target,2.552716,331.643804,1,0.136277,2.016383,0.100910,12.603996,-4.168328,12.483355,-4.231709,12.592911,-4.174152,0.091882,0.091882,0.136277,0.310633
1784390526.604832,depth321_fix_01,101,1124,1124,1,APPROACH,active_target,2.534038,336.311030,1,0.130130,2.264847,0.081119,12.610272,-4.165003,12.506420,-4.243416,12.600545,-4.172347,0.093661,0.093661,0.130130,0.310408
1784390526.698716,depth321_fix_01,101,1125,1125,1,APPROACH,active_target,2.511695,334.123732,1,0.127159,2.010751,0.090121,12.600545,-4.172347,12.490885,-4.236722,12.590252,-4.178389,0.093862,0.093862,0.127159,0.310140
1784390527.323515,depth321_fix_01,101,1126,1126,1,APPROACH,active_target,2.491279,345.376272,1,0.119958,2.095928,0.076361,12.608654,-4.169516,12.511720,-4.240181,12.599724,-4.176025,0.092119,0.092119,0.119958,0.309895
1784390527.438411,depth321_fix_01,101,1127,1127,1,APPROACH,active_target,2.462597,342.530677,1,0.117130,1.570937,0.094791,12.599724,-4.176025,12.490851,-4.219223,12.589440,-4.180106,0.094462,0.094462,0.117130,0.309551
1784390527.528551,depth321_fix_01,101,1128,1128,1,APPROACH,active_target,2.455904,347.620097,1,0.107974,1.372161,0.089848,12.589440,-4.180106,12.487505,-4.215710,12.579844,-4.183458,0.094140,0.094140,0.107974,0.309471
1784390527.782188,depth321_fix_01,101,1129,1129,1,APPROACH,active_target,2.448639,347.928723,1,0.109465,1.368381,0.091839,12.591598,-4.174259,12.487815,-4.209067,12.582611,-4.177273,0.086597,0.086597,0.109465,0.309384
1784390528.037504,depth321_fix_01,101,1130,1130,1,APPROACH,active_target,2.441311,334.649895,1,0.106339,1.342899,0.088965,12.588894,-4.171312,12.488217,-4.205547,12.579999,-4.174337,0.088357,0.088357,0.106339,0.309296
